cluster,geometry,totalPickUp,totalDropOff,stopTimeCount,stop_lon,stop_lat,nearest_distance
53,POINT (-74.21123199825749 40.73343166893524),0,0,56,-74.21123199825749,40.73343166893524,177.79706465286736
54,POINT (-74.223631 40.73802999999999),0,0,519,-74.223631,40.73802999999999,154.30287683540482
55,POINT (-74.22567 40.738479),0,0,519,-74.22567,40.738479,179.53995563269427
56,POINT (-74.037353 40.733579000000006),0,0,36,-74.037353,40.733579000000006,198.8144572953684
57,POINT (-74.039421 40.734429),0,0,25,-74.039421,40.734429,198.8144572953684
58,POINT (-74.28166000000002 40.65769899999999),0,0,267,-74.28166000000002,40.65769899999999,163.3597499760734
59,POINT (-74.192392 40.77094799999999),0,0,292,-74.192392,40.77094799999999,154.93951456848234
60,POINT (-74.278073 40.65808799999999),0,0,267,-74.278073,40.65808799999999,209.14708899305973
61,POINT (-74.275551 40.658529),0,0,443,-74.275551,40.658529,182.31229473873304
62,POINT (-74.145862 40.940399),0,0,35,-74.145862,40.940399,173.6538442360675
63,POINT (-74.268411 40.65950999999999),0,0,443,-74.268411,40.65950999999999,216.8631358537977
64,POINT (-74.186203 40.769079999999995),0,0,292,-74.186203,40.769079999999995,152.2666942946696
65,POINT (-74.18788 40.76957800000001),0,0,437,-74.18788,40.76957800000001,152.2666942946696
66,POINT (-74.190162 40.770359),0,0,292,-74.190162,40.770359,199.66073507103752
67,POINT (-74.272372 40.658959),0,0,443,-74.272372,40.658959,191.4946090696826
68,POINT (-74.194091 40.771468999999996),0,0,292,-74.194091,40.771468999999996,151.24988941030782
69,POINT (-74.198511 40.438739999999996),0,0,53,-74.198511,40.438739999999996,335.5737173660153
70,POINT (-74.130357 40.645427),562,562,832,-74.130357,40.645427,169.12960992369864
71,POINT (-74.04934800225504 40.8898753337467),0,0,153,-74.04934800225504,40.8898753337467,214.33439975213176
72,POINT (-74.04767050106958 40.89279850019644),0,0,204,-74.04767050106958,40.89279850019644,153.38199423609268
73,POINT (-74.186073 40.649058),0,0,146,-74.186073,40.649058,165.56730929900968
74,POINT (-74.180932 40.651858999999995),0,0,146,-74.180932,40.651858999999995,161.6435580170251
75,POINT (-74.187671 40.648198),0,0,146,-74.187671,40.648198,165.56730929900968
76,POINT (-74.189593 40.64715899999999),0,0,219,-74.189593,40.64715899999999,130.6538483547046
77,POINT (-74.192742 40.439118),0,0,53,-74.192742,40.439118,489.7486871976441
78,POINT (-74.184212 40.65007800000001),0,0,146,-74.184212,40.65007800000001,179.23476246614575
79,POINT (-74.182501 40.651029),0,0,146,-74.182501,40.651029,161.6435580170251
80,POINT (-74.179061 40.652878),0,0,146,-74.179061,40.652878,194.63142199384376
81,POINT (-88.17208 43.032078000000006),0,0,6,-88.17208,43.032078000000006,155.96736379847476
82,POINT (-74.164723 40.908998),0,0,233,-74.164723,40.908998,211.56350383814114
83,POINT (-74.159021 40.908907),0,0,233,-74.159021,40.908907,164.97038016487448
84,POINT (-74.161292 40.909077),0,0,233,-74.161292,40.909077,193.00896802725038
85,POINT (-74.157162 40.90845800000001),0,0,115,-74.157162,40.90845800000001,164.97038016487448
86,POINT (-74.155103 40.906458),0,0,233,-74.155103,40.906458,163.1273701540513
87,POINT (-74.153081 40.90611),0,0,233,-74.153081,40.90611,175.3437510462631
88,POINT (-74.14884100040224 40.90573725388821),0,0,529,-74.14884100040224,40.90573725388821,199.57764581191793
89,POINT (-74.440071 40.845709),0,0,18,-74.440071,40.845709,1013.5177516701887
90,POINT (-89.397602 43.07166799999999),17,17,34,-89.397602,43.07166799999999,8182.570700732129
91,POINT (-74.37051700008764 40.78447850003163),0,0,205,-74.37051700008764,40.78447850003163,447.2877985196717
92,POINT (-75.09207424575845 39.953211001249),0,0,417,-75.09207424575845,39.953211001249,308.6953020347104
93,POINT (-74.52641 40.53452200000001),13,13,13,-74.52641,40.53452200000001,447.5000474744601
94,POINT (-78.9479225 42.17248229999999),0,0,4,-78.9479225,42.17248229999999,2539.6306964349774
95,POINT (-75.088113 39.94811899999999),0,0,167,-75.088113,39.94811899999999,188.27909632828485
96,POINT (-75.089533 39.949939),0,0,167,-75.089533,39.949939,235.33041162409535
97,POINT (-75.08690249895338 39.94669800039294),0,0,586,-75.08690249895338,39.94669800039294,161.5783237878062
98,POINT (-73.9812577788121 40.7376320274354),5,0,5,-73.9812577788121,40.7376320274354,212.2883551432419
99,POINT (-73.97661230761622 40.74401529132007),5,0,5,-73.97661230761622,40.74401529132007,201.60580573159507
100,POINT (-74.255522 40.659958999999986),0,0,486,-74.255522,40.659958999999986,210.18913712569199
101,POINT (-74.26354599955874 40.658714000179934),0,0,696,-74.26354599955874,40.658714000179934,205.3233796831857
102,POINT (-74.14562200000002 40.93884799999999),0,0,35,-74.14562200000002,40.93884799999999,143.545163285265
103,POINT (-74.251823 40.66030700000001),0,0,248,-74.251823,40.66030700000001,105.767552190113
104,POINT (-74.26594 40.658407999999994),0,0,227,-74.26594,40.658407999999994,205.3233796831857
105,POINT (-74.253073 40.66028000000001),0,0,238,-74.253073,40.66028000000001,105.767552190113
106,POINT (-74.250342 40.660658),0,0,238,-74.250342,40.660658,131.20247679049527
107,POINT (-74.260571 40.659288),0,0,486,-74.260571,40.659288,259.5939809464054
108,POINT (-74.041331 40.753437999999996),0,0,159,-74.041331,40.753437999999996,113.67013107296023
109,POINT (-74.39650250134598 40.649619000574646),0,0,194,-74.39650250134598,40.649619000574646,214.20009853210058
110,POINT (-75.029143 39.38136),0,0,120,-75.029143,39.38136,395.2175633031599
111,POINT (-75.037131 39.399728),0,0,120,-75.037131,39.399728,257.75539084103576
112,POINT (-78.6947871 42.1663014),0,0,4,-78.6947871,42.1663014,1852.6050036626891
113,POINT (-74.02892783787624 40.77185016757985),174,30,2154,-74.02892783787624,40.77185016757985,121.4489503363897
114,POINT (-74.035293 40.773568000000004),174,0,617,-74.035293,40.773568000000004,112.59470049473597
115,POINT (-74.02697833257982 40.77028266887389),348,112,4329,-74.02697833257982,40.77028266887389,190.9483060055254
116,POINT (-74.02437250053762 40.76901400053949),0,56,2280,-74.02437250053762,40.76901400053949,106.67197122439437
117,POINT (-74.9133578 41.930173100000005),0,0,4,-74.9133578,41.930173100000005,7953.812551119656
118,POINT (-88.98763 42.72017),0,0,38,-88.98763,42.72017,25578.577882643796
119,POINT (-74.03036 40.77192899999999),0,41,1348,-74.03036,40.77192899999999,121.4489503363897
120,POINT (-74.033991 40.773779000000005),0,0,819,-74.033991,40.773779000000005,112.59470049473597
121,POINT (-74.030461 40.773648),0,41,312,-74.030461,40.773648,122.81977712128212
122,POINT (-74.031321 40.77453799999999),0,41,312,-74.031321,40.77453799999999,115.94115572557595
123,POINT (-73.74624145373036 41.03006087941131),5,4,9,-73.74624145373036,41.03006087941131,394.8437130614276
124,POINT (-74.514571 40.49942399999999),6,6,6,-74.514571,40.49942399999999,1262.181190013183
125,POINT (-75.078593 39.96155699999999),0,0,167,-75.078593,39.96155699999999,233.72293553749526
126,POINT (-73.9827241 40.739181500000015),0,3,3,-73.9827241,40.739181500000015,212.2883551432419
127,POINT (-73.9782469 40.74533490000001),0,3,3,-73.9782469,40.74533490000001,201.60580573159507
128,POINT (-73.9680151 40.7592903),0,3,3,-73.9680151,40.7592903,181.2062121004431
129,POINT (-73.9602212 40.7700564),0,3,3,-73.9602212,40.7700564,202.73259441284634
130,POINT (-73.9488085803574 40.7856607167141),0,3,3,-73.9488085803574,40.7856607167141,224.71644426982465
131,POINT (-74.753831 39.062779000000006),0,0,54,-74.753831,39.062779000000006,369.33625405118846
132,POINT (-74.75948 39.05609800000001),0,0,27,-74.75948,39.05609800000001,883.2755916934958
133,POINT (-74.027263 40.15625899999999),0,0,53,-74.027263,40.15625899999999,336.33673363117936
134,POINT (-74.247393 40.65973700000001),0,0,238,-74.247393,40.65973700000001,200.34794003110972
135,POINT (-74.027952 40.15923800000001),0,0,52,-74.027952,40.15923800000001,336.33673363117936
136,POINT (-74.03623 40.98794800000001),0,0,7,-74.03623,40.98794800000001,316.0891357754995
137,POINT (-74.02836 40.15259799999999),0,0,53,-74.02836,40.15259799999999,224.20637638793536
138,POINT (-74.034552 40.99048799999999),0,0,7,-74.034552,40.99048799999999,152.1382300201262
139,POINT (-74.242763 40.660397999999994),0,0,486,-74.242763,40.660397999999994,198.3249179946863
140,POINT (-74.028363 40.16302799999999),0,0,51,-74.028363,40.16302799999999,422.8600612381899
141,POINT (-74.245081 40.66012899999999),0,0,486,-74.245081,40.66012899999999,198.3249179946863
142,POINT (-74.18988 40.652689),0,0,202,-74.18988,40.652689,151.39755741720688
143,POINT (-74.418922 40.61980899999999),0,0,21,-74.418922,40.61980899999999,160.8576553936108
144,POINT (-74.188502 40.65355799999999),0,0,202,-74.188502,40.65355799999999,151.39755741720688
145,POINT (-74.191583 40.65220999999999),0,0,202,-74.191583,40.65220999999999,153.57180909576743
146,POINT (-74.186243 40.65476900000001),0,0,202,-74.186243,40.65476900000001,233.7493895426327
147,POINT (-74.183012 40.65657000000001),0,0,202,-74.183012,40.65657000000001,230.0911973822808
148,POINT (-74.2494375006073 40.71891900011451),0,0,334,-74.2494375006073,40.71891900011451,224.3446208753241
149,POINT (-74.250922 40.717247000000015),0,0,165,-74.250922,40.717247000000015,223.65027100799955
150,POINT (-74.252273 40.715518),0,0,169,-74.252273,40.715518,117.93046410466826
151,POINT (-78.8665018 42.77034129999999),0,0,14,-78.8665018,42.77034129999999,4120.413625447934
152,POINT (-73.98714311717235 40.756241503478066),12,17,29,-73.98714311717235,40.756241503478066,129.05467091347734
153,POINT (-89.3061142355619 43.04774308479079),17,12,29,-89.3061142355619,43.04774308479079,8182.570700732129
154,POINT (-74.02176166579932 40.781984333896546),0,0,1194,-74.02176166579932,40.781984333896546,163.04351620417734
155,POINT (-74.017021 40.779408),0,0,335,-74.017021,40.779408,110.27897419311327
156,POINT (-74.018433 40.780159000000005),0,0,170,-74.018433,40.780159000000005,145.726678881965
157,POINT (-74.020031 40.78086799999999),0,0,170,-74.020031,40.78086799999999,151.54682073063125
158,POINT (-74.044323 40.977529),0,0,3,-74.044323,40.977529,125.11481976798999
159,POINT (-74.04362 40.978518999999984),0,0,4,-74.04362,40.978518999999984,125.11481976798999
160,POINT (-74.44797 40.592997999999994),0,0,18,-74.44797,40.592997999999994,220.3270494451529
161,POINT (-74.446271 40.59449999999998),0,0,37,-74.446271,40.59449999999998,187.37055742442544
162,POINT (-87.82142098223402 42.586661914965),0,0,42,-87.82142098223402,42.586661914965,370.7609070003337
163,POINT (-74.10471250176148 40.687781000773256),562,562,562,-74.10471250176148,40.687781000773256,159.87316813719872
164,POINT (-74.10186450596333 40.68723650185927),562,562,1313,-74.10186450596333,40.68723650185927,238.77714198668014
165,POINT (-74.07074 40.771458),0,0,57,-74.07074,40.771458,270.6113515970233
166,POINT (-74.105939 40.688874999999996),270,380,595,-74.105939,40.688874999999996,110.0092089329369
167,POINT (-73.9895388 40.7417495),1,0,1,-73.9895388,40.7417495,210.01606407277194
168,POINT (-73.9845519 40.7486364),9,0,9,-73.9845519,40.7486364,546.7377361351387
169,POINT (-73.97860147814778 40.756841664696644),0,6,6,-73.97860147814778,40.756841664696644,320.06276108355905
170,POINT (-73.97677039324597 40.759360640359176),0,6,6,-73.97677039324597,40.759360640359176,320.06276108355905
171,POINT (-73.9744685203198 40.762501132394206),0,6,6,-73.9744685203198,40.762501132394206,158.36245710789981
172,POINT (-73.97367449814006 40.76379091206916),9,0,9,-73.97367449814006,40.76379091206916,158.36245710789981
173,POINT (-74.15551149842746 40.93494850068264),0,0,128,-74.15551149842746,40.93494850068264,271.99349828611565
174,POINT (-74.152361 40.934458000000014),0,0,120,-74.152361,40.934458000000014,154.73137934193954
175,POINT (-74.15058 40.93413999999999),0,0,120,-74.15058,40.93413999999999,122.06644854889717
176,POINT (-74.146341 40.933389000000005),0,0,120,-74.146341,40.933389000000005,158.40809617348413
177,POINT (-74.144513 40.933079000000006),0,0,120,-74.144513,40.933079000000006,158.40809617348413
178,POINT (-74.149172 40.933899),0,0,234,-74.149172,40.933899,122.06644854889717
179,POINT (-74.15241250039855 40.96051350013203),0,0,4,-74.15241250039855,40.96051350013203,289.5018740843736
180,POINT (-74.152452 40.96329900000001),0,0,6,-74.152452,40.96329900000001,234.23452570334476
181,POINT (-74.098891 40.890819),0,0,27,-74.098891,40.890819,152.2920103443949
182,POINT (-74.099263 40.89236999999999),0,0,55,-74.099263,40.89236999999999,175.30991860368326
183,POINT (-74.096672 40.88572700000001),0,0,28,-74.096672,40.88572700000001,138.99533940515494
184,POINT (-74.097432 40.887309),0,0,55,-74.097432,40.887309,187.28714770526076
185,POINT (-74.10008 40.89584700000001),0,0,55,-74.10008,40.89584700000001,178.84104245438368
186,POINT (-74.01642700041909 40.78857950043287),0,0,1929,-74.01642700041909,40.78857950043287,174.85143928555593
187,POINT (-74.012793 40.78713),0,0,129,-74.012793,40.78713,347.0596701133917
188,POINT (-74.00889566652866 40.78545633435423),0,0,1835,-74.00889566652866,40.78545633435423,163.50627091429544
189,POINT (-87.82194410855917 42.57808566558418),0,0,42,-87.82194410855917,42.57808566558418,292.4105380860135
190,POINT (-87.827240462998 42.577595194411984),0,0,28,-87.827240462998,42.577595194411984,289.0223790296656
191,POINT (-87.830656355284 42.57752467478801),0,0,28,-87.830656355284,42.57752467478801,260.0072341443402
192,POINT (-73.83389969650628 41.06091176160012),5,5,10,-73.83389969650628,41.06091176160012,298.74081403369894
193,POINT (-78.6086052 42.767735899999984),0,0,12,-78.6086052,42.767735899999984,15129.588875545396
194,POINT (-74.0039209 40.7254074),0,4,4,-74.0039209,40.7254074,432.18190944276046
195,POINT (-73.9952423 40.7393562),0,4,4,-73.9952423,40.7393562,411.5492190195911
196,POINT (-74.0012305 40.7311145),0,4,4,-74.0012305,40.7311145,415.2879828893566
197,POINT (-73.98516980321423 40.75353081531721),9,0,9,-73.98516980321423,40.75353081531721,193.91339757176823
198,POINT (-75.463902 39.738967999999986),0,0,20,-75.463902,39.738967999999986,122.91825702336673
199,POINT (-75.464991 39.7397),0,0,19,-75.464991,39.7397,122.91825702336673
200,POINT (-75.149577 39.95522499999999),637,620,1268,-75.149577,39.95522499999999,302.5292802995011
201,POINT (-73.73569299702578 41.0262755752334),5,4,9,-73.73569299702578,41.0262755752334,262.5185409463876
202,POINT (-73.7344695656688 41.02410583558009),5,4,9,-73.7344695656688,41.02410583558009,235.00763099982703
203,POINT (-88.966268 42.268862000000006),0,0,55,-88.966268,42.268862000000006,24682.253834093728
204,POINT (-73.73203845156962 41.023082521294924),5,4,9,-73.73203845156962,41.023082521294924,235.00763099982703
205,POINT (-74.001963 40.79764999999999),0,0,115,-74.001963,40.79764999999999,140.54308818989418
206,POINT (-74.00676433320791 40.801272333744194),0,0,1161,-74.00676433320791,40.801272333744194,150.58507281246557
207,POINT (-74.003092 40.799779),0,0,117,-74.003092,40.799779,178.12904132462432
208,POINT (-74.004902 40.800597999999994),0,0,117,-74.004902,40.800597999999994,174.45250896557224
209,POINT (-73.99996 40.73844999999999),3,3,3,-73.99996,40.73844999999999,411.5492190195911
210,POINT (-73.99104 40.75065),3,3,3,-73.99104,40.75065,590.8686783928209
211,POINT (-75.116532 39.94887000000001),0,0,111,-75.116532,39.94887000000001,187.44995073099295
212,POINT (-75.115632 39.95122899999999),0,0,111,-75.115632,39.95122899999999,137.4302502574485
213,POINT (-74.12901150051142 40.65463750008363),0,0,270,-74.12901150051142,40.65463750008363,203.03394631173856
214,POINT (-75.112773 39.93085800000001),0,0,84,-75.112773,39.93085800000001,103.91804802563085
215,POINT (-73.9983672 40.75080640000001),9,0,9,-73.9983672,40.75080640000001,306.98898973560415
216,POINT (-74.197312 40.751539),0,0,67,-74.197312,40.751539,174.7429609564742
217,POINT (-74.199193 40.752188999999994),0,0,88,-74.199193,40.752188999999994,142.25313588491662
218,POINT (-74.200803 40.752559000000005),0,0,88,-74.200803,40.752559000000005,111.86715733631874
219,POINT (-74.202043 40.75290900000001),0,0,88,-74.202043,40.75290900000001,111.86715733631874
220,POINT (-73.91389345500467 40.98181628940992),0,0,40,-73.91389345500467,40.98181628940992,809.3755376809121
221,POINT (-73.974901 41.197189),0,0,4,-73.974901,41.197189,724.2598622628432
222,POINT (-73.91515093593725 40.974600519263426),0,0,40,-73.91515093593725,40.974600519263426,809.3755376809121
223,POINT (-74.60042 41.20249),23,23,23,-74.60042,41.20249,604.645140611441
224,POINT (-75.18297100134585 40.6832163344506),32,32,80,-75.18297100134585,40.6832163344506,439.6784007250362
225,POINT (-74.23530200000002 40.426129),0,0,31,-74.23530200000002,40.426129,278.2892294419015
226,POINT (-74.244042 40.426499),0,0,31,-74.244042,40.426499,220.42249505228082
227,POINT (-74.238591 40.426198),0,0,31,-74.238591,40.426198,278.2892294419015
228,POINT (-74.640653 40.363788),0,0,1,-74.640653,40.363788,462.6000321897768
229,POINT (-74.975338 40.774666),48,48,48,-74.975338,40.774666,1621.331146847903
230,POINT (-75.055283 39.44058799999999),0,0,78,-75.055283,39.44058799999999,703.8103138494013
231,POINT (-74.062161 40.72668800000001),0,0,88,-74.062161,40.72668800000001,170.7703447999818
232,POINT (-74.361931 40.771299000000006),0,0,60,-74.361931,40.771299000000006,672.9718822061548
233,POINT (-74.11155199993497 40.95834450012475),0,0,251,-74.11155199993497,40.95834450012475,174.83665243637327
234,POINT (-74.116 40.960818999999994),0,0,251,-74.116,40.960818999999994,207.38815779996915
235,POINT (-74.113372 40.959089999999996),0,0,251,-74.113372,40.959089999999996,174.83665243637327
236,POINT (-74.11762749982567 40.96221400018346),0,0,251,-74.11762749982567,40.96221400018346,134.758640902138
237,POINT (-74.43505999698564 39.36010540155792),603,0,2414,-74.43505999698564,39.36010540155792,216.3786368736715
238,POINT (-74.287092 40.22102),0,0,8,-74.287092,40.22102,367.1230598893524
239,POINT (-74.291422 40.22079),0,0,15,-74.291422,40.22079,176.2533231823378
240,POINT (-74.279002 40.22109900000001),0,0,23,-74.279002,40.22109900000001,684.3081526414865
241,POINT (-74.293491 40.22097900000001),0,0,8,-74.293491,40.22097900000001,176.2533231823378
242,POINT (-75.093313 39.93889000000001),0,0,280,-75.093313,39.93889000000001,244.97976065868906
243,POINT (-74.424812 39.37030800000001),0,0,68,-74.424812,39.37030800000001,155.3719290843575
244,POINT (-74.43360500051872 39.36681300024311),0,0,306,-74.43360500051872,39.36681300024311,159.34056609211567
245,POINT (-74.435262 39.366088000000005),0,0,102,-74.435262,39.366088000000005,161.68091298984663
246,POINT (-74.422601 39.37121),0,0,138,-74.422601,39.37121,109.60057982810824
247,POINT (-74.43198 39.367538),0,0,222,-74.43198,39.367538,145.73953967369363
248,POINT (-75.13012099972474 39.94430850003918),0,0,220,-75.13012099972474,39.94430850003918,353.98232151172505
249,POINT (-74.1141708608116 41.1120520046219),0,0,10,-74.1141708608116,41.1120520046219,3022.396937669803
250,POINT (-75.1047 39.905817),0,0,98,-75.1047,39.905817,114.8176820628627
251,POINT (-75.102891 39.905277999999996),0,0,98,-75.102891,39.905277999999996,115.12973495427302
252,POINT (-74.47805099847645 39.371329000988155),0,0,343,-74.47805099847645,39.371329000988155,545.6902719009543
253,POINT (-74.460833 39.35858),0,0,413,-74.460833,39.35858,163.43509073122374
254,POINT (-74.45972749933722 39.35737450029864),0,0,413,-74.45972749933722,39.35737450029864,163.43509073122374
255,POINT (-74.45855100005868 39.35589850001578),0,0,481,-74.45855100005868,39.35589850001578,191.93356697034017
256,POINT (-74.455683 39.352537999999996),0,0,177,-74.455683,39.352537999999996,148.75223515632746
257,POINT (-74.44581110049494 40.496566450592816),13,13,193,-74.44581110049494,40.496566450592816,193.56206916230246
258,POINT (-74.227181 40.15616900000001),0,0,191,-74.227181,40.15616900000001,250.97237456638993
259,POINT (-74.194071 40.850257),0,0,30,-74.194071,40.850257,294.1188283580332
260,POINT (-74.18654999978216 40.847378500338046),0,0,62,-74.18654999978216,40.847378500338046,451.48905377631274
261,POINT (-74.636673 40.32092699999999),0,0,165,-74.636673,40.32092699999999,667.0119904822926
262,POINT (-74.6573270000072 40.33840900000117),0,0,75,-74.6573270000072,40.33840900000117,429.73602022641296
263,POINT (-74.654203 40.33429999999999),0,0,75,-74.654203,40.33429999999999,527.8009791499159
264,POINT (-75.470953 40.604019),28,28,28,-75.470953,40.604019,6320.390762882405
265,POINT (-74.17478 40.853537),0,0,359,-74.17478,40.853537,193.60562155938567
266,POINT (-74.16925249893225 40.84988500026862),0,0,297,-74.16925249893225,40.84988500026862,190.7275351791952
267,POINT (-74.16308300000001 40.84530800000001),0,0,382,-74.16308300000001,40.84530800000001,183.14190354980371
268,POINT (-74.16760599998639 40.84871300014824),0,0,297,-74.16760599998639,40.84871300014824,160.15988900209376
269,POINT (-74.165031 40.847007),0,0,297,-74.165031,40.847007,130.56795765526473
270,POINT (-74.16136599954784 40.844304500423796),0,0,382,-74.16136599954784,40.844304500423796,183.14190354980371
271,POINT (-74.166314 40.84766),0,0,140,-74.166314,40.84766,130.56795765526473
272,POINT (-74.172504 40.852028000000004),0,0,297,-74.172504,40.852028000000004,255.367016874038
273,POINT (-74.243303 40.941168999999995),0,0,4,-74.243303,40.941168999999995,300.64963209162653
274,POINT (-74.243962 40.929588),0,0,2,-74.243962,40.929588,184.6529413624973
275,POINT (-74.24414699985833 40.94641350002452),0,0,4,-74.24414699985833,40.94641350002452,286.0159403294638
276,POINT (-74.24278550001803 40.9384940000029),0,0,4,-74.24278550001803,40.9384940000029,299.1386450204035
277,POINT (-74.242312 40.935827999999994),0,0,4,-74.242312,40.935827999999994,299.1386450204035
278,POINT (-74.245392500083 40.927433000009074),0,0,4,-74.245392500083,40.927433000009074,268.4383439071836
279,POINT (-74.24321 40.93114699999999),0,0,2,-74.24321,40.93114699999999,184.6529413624973
280,POINT (-74.243661 40.94386800000001),0,0,4,-74.243661,40.94386800000001,286.0159403294638
281,POINT (-74.798863 40.10964800000001),5,5,5,-74.798863,40.10964800000001,619.724749819379
282,POINT (-75.216061 39.824259),0,0,141,-75.216061,39.824259,400.43269432500244
283,POINT (-74.310851 40.32965),0,0,16,-74.310851,40.32965,261.3046618620745
284,POINT (-74.31350100000002 40.330858000000006),0,0,16,-74.31350100000002,40.330858000000006,261.3046618620745
285,POINT (-74.316473 40.327148),0,0,16,-74.316473,40.327148,255.37604850574735
286,POINT (-74.317382 40.33177899999999),0,0,16,-74.317382,40.33177899999999,189.0623667503869
287,POINT (-74.318953 40.328458),0,0,16,-74.318953,40.328458,255.37604850574735
288,POINT (-74.27488 40.542289),0,0,49,-74.27488,40.542289,155.14361309538444
289,POINT (-74.27615649991998 40.5225595000095),0,0,82,-74.27615649991998,40.5225595000095,171.65640083765334
290,POINT (-74.27276600055653 40.53178300005146),0,0,198,-74.27276600055653,40.53178300005146,204.2546860043706
291,POINT (-74.202613 40.637769),0,0,12,-74.202613,40.637769,837.9490001435523
292,POINT (-74.28088249867798 40.551829500211554),0,0,388,-74.28088249867798,40.551829500211554,169.10268990099715
293,POINT (-74.279282 40.549798),0,0,388,-74.279282,40.549798,263.348611622421
294,POINT (-74.27796149921818 40.546319000190465),0,0,388,-74.27796149921818,40.546319000190465,363.30019329598406
295,POINT (-74.27577 40.54350900000001),0,0,50,-74.27577,40.54350900000001,155.14361309538444
296,POINT (-74.275872 40.524088),0,0,82,-74.275872,40.524088,171.65640083765334
297,POINT (-74.355633 40.537338),0,0,68,-74.355633,40.537338,313.50841684782887
298,POINT (-74.35195 40.537020000000005),0,0,136,-74.35195,40.537020000000005,313.50841684782887
299,POINT (-74.275131 40.52736899999999),0,0,82,-74.275131,40.52736899999999,128.1007341631755
300,POINT (-74.273703 40.530089999999994),0,0,99,-74.273703,40.530089999999994,197.6778317244763
301,POINT (-74.282003 40.55308900000001),0,0,194,-74.282003,40.55308900000001,169.10268990099715
302,POINT (-74.271683 40.535978),0,0,99,-74.271683,40.535978,475.37148099893193
303,POINT (-74.275283 40.526149),0,0,40,-74.275283,40.526149,136.26563100215668
304,POINT (-74.335744 40.534347999999994),0,0,55,-74.335744,40.534347999999994,235.72540761645243
305,POINT (-74.32965649971524 40.532179000576136),0,0,55,-74.32965649971524,40.532179000576136,332.8434172712951
306,POINT (-74.34028750004374 40.53555750057538),0,0,55,-74.34028750004374,40.53555750057538,407.14331255040946
307,POINT (-74.31861099882298 40.529643000865605),0,0,55,-74.31861099882298,40.529643000865605,223.70752471859797
308,POINT (-74.32431 40.530988),0,0,55,-74.32431,40.530988,271.4582332071412
309,POINT (-74.34758 40.53655899999999),0,0,136,-74.34758,40.53655899999999,373.1520547275397
310,POINT (-74.33322000000001 40.53344899999999),0,0,55,-74.33322000000001,40.53344899999999,235.72540761645243
311,POINT (-74.321223 40.53032000000001),0,0,55,-74.321223,40.53032000000001,233.39632549572354
312,POINT (-74.067143 40.810789),328,330,658,-74.067143,40.810789,883.5183018018844
313,POINT (-74.074133 40.78408799999999),0,0,567,-74.074133,40.78408799999999,142.97944296906425
314,POINT (-74.194733 40.76618899999999),0,0,164,-74.194733,40.76618899999999,197.89306801765275
315,POINT (-74.194502 40.76441799999999),0,0,326,-74.194502,40.76441799999999,197.89306801765275
316,POINT (-74.277441 40.65577800000001),0,0,176,-74.277441,40.65577800000001,155.01656636756283
317,POINT (-74.278913 40.652058999999994),0,0,176,-74.278913,40.652058999999994,158.97139491313106
318,POINT (-74.280061 40.650926999999996),0,0,85,-74.280061,40.650926999999996,158.97139491313106
319,POINT (-74.27771 40.654399),0,0,176,-74.27771,40.654399,155.01656636756283
320,POINT (-74.540005 40.499933999999996),6,6,6,-74.540005,40.499933999999996,1272.0859136697948
321,POINT (-73.97826900052414 40.84575650087316),0,0,318,-73.97826900052414,40.84575650087316,128.82881442575598
322,POINT (-73.9852380007856 40.83110250009081),0,0,399,-73.9852380007856,40.83110250009081,270.4291342738948
323,POINT (-73.983572 40.834778),0,0,399,-73.983572,40.834778,161.25218605645924
324,POINT (-73.98242300000001 40.83744899999999),0,0,376,-73.98242300000001,40.83744899999999,130.8571456359663
325,POINT (-73.975451 40.852499),0,0,326,-73.975451,40.852499,175.4965972423103
326,POINT (-73.986951 40.827118999999996),0,0,595,-73.986951,40.827118999999996,162.75828966959446
327,POINT (-73.982943 40.83623800000001),0,0,399,-73.982943,40.83623800000001,141.65769118318016
328,POINT (-73.991202 40.82113900000001),0,0,184,-73.991202,40.82113900000001,244.489184248807
329,POINT (-74.00096649880085 40.81065800051094),0,0,1099,-74.00096649880085,40.81065800051094,128.20198751144835
330,POINT (-73.979392 40.84315699999999),0,0,318,-73.979392,40.84315699999999,175.48438242588406
331,POINT (-73.987554 40.82572900000001),0,0,399,-73.987554,40.82572900000001,162.75828966959446
332,POINT (-73.978712 40.844648),0,0,167,-73.978712,40.844648,128.82881442575598
333,POINT (-73.998771 40.81302000000001),0,0,465,-73.998771,40.81302000000001,321.65774650980205
334,POINT (-73.99599 40.81518700000001),0,0,465,-73.99599,40.81518700000001,168.3849006508476
335,POINT (-73.98637 40.828827999999994),0,0,399,-73.98637,40.828827999999994,196.28306895990522
336,POINT (-73.97766249908697 40.850544000138754),0,0,405,-73.97766249908697,40.850544000138754,213.2472574026469
337,POINT (-73.988832 40.82414800000001),0,0,323,-73.988832,40.82414800000001,101.24823306470525
338,POINT (-73.992582 40.819207),0,0,465,-73.992582,40.819207,244.489184248807
339,POINT (-73.98114650128616 40.84028300028654),0,0,469,-73.98114650128616,40.84028300028654,162.36531896854126
340,POINT (-73.994851 40.816429),0,0,465,-73.994851,40.816429,168.3849006508476
341,POINT (-73.980312 40.84159799999999),0,0,167,-73.980312,40.84159799999999,162.36531896854126
342,POINT (-74.04171899902767 40.89261800040164),0,0,172,-74.04171899902767,40.89261800040164,245.80057255493253
