ActualBusStop,PredictedBusStop,Error,PopulationSum,HospitalSum,ShoppingMalSum,pickUpSum,dropOffSum,stopTimeSum,radius(miles),radius(meters),centroid,lon,lat
8.0,2.69,5.31,2342,0.0,0.0,0.0,0.0,933.0,0.45,724.72,POINT (-75.01671776833355 39.913227613756945),-75.017,39.913
7.0,2.27,4.73,2317,0.0,1.0,0.0,0.0,595.0,0.45,724.72,POINT (-75.016725123661 39.943459020259695),-75.017,39.943
2.0,1.16,0.84,1164,0.0,1.0,0.0,0.0,240.0,0.45,724.72,POINT (-75.01673249010554 39.97369026863909),-75.017,39.974
2.0,2.58,-0.58,3570,0.0,0.0,0.0,0.0,222.0,0.45,724.72,POINT (-75.01673986768594 40.00392135886657),-75.017,40.004
1.0,1.24,-0.24,1579,0.0,0.0,0.0,0.0,99.0,0.45,724.72,POINT (-75.00517638721766 39.459738632121606),-75.005,39.46
3.0,3.2,-0.2,2975,0.0,0.0,0.0,0.0,1039.0,0.45,724.72,POINT (-75.00517862834315 39.48997240807017),-75.005,39.49
4.0,1.17,2.83,1550,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-75.00519441114635 39.70160442314225),-75.005,39.702
2.0,1.24,0.76,1481,0.0,0.0,0.0,0.0,150.0,0.45,724.72,POINT (-75.00519667946129 39.73183693684595),-75.005,39.732
3.0,2.1,0.9,2427,0.0,0.0,0.0,0.0,396.0,0.45,724.72,POINT (-75.00519895120054 39.76206929263228),-75.005,39.762
3.0,1.45,1.55,1603,0.0,0.0,0.0,0.0,264.0,0.45,724.72,POINT (-75.00520122636985 39.7923014904714),-75.005,39.792
2.0,1.95,0.05,2659,1.0,0.0,0.0,0.0,150.0,0.45,724.72,POINT (-75.00520350497497 39.82253353033368),-75.005,39.823
6.0,2.72,3.28,2147,0.0,0.0,0.0,0.0,1054.0,0.45,724.72,POINT (-75.00520578702168 39.85276541218968),-75.005,39.853
1.0,0.99,0.01,1313,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-75.00520807251577 39.88299713601012),-75.005,39.883
5.0,2.77,2.23,2920,0.0,1.0,0.0,0.0,708.0,0.45,724.72,POINT (-75.00521036146303 39.91322870176585),-75.005,39.913
6.0,2.74,3.26,2746,0.0,0.0,0.0,0.0,772.0,0.45,724.72,POINT (-75.00521265386928 39.94346010942802),-75.005,39.943
1.0,1.02,-0.02,979,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.99374130574314 39.48997235495132),-74.994,39.49
4.0,1.41,2.59,1611,0.0,0.0,0.0,0.0,225.0,0.45,724.72,POINT (-74.99371948984486 39.73183688327159),-74.994,39.732
8.0,2.09,5.91,1993,0.0,0.0,0.0,0.0,604.0,0.45,724.72,POINT (-74.99371399462325 39.79230143678267),-74.994,39.792
9.0,3.48,5.52,2711,0.0,0.0,0.0,0.0,1410.0,0.45,724.72,POINT (-74.99371124078732 39.8225334765877),-74.994,39.823
7.0,4.32,2.68,5902,0.0,0.0,0.0,0.0,511.0,0.45,724.72,POINT (-74.99370848279203 39.85276535838639),-74.994,39.853
8.0,3.68,4.32,4131,0.0,0.0,0.0,0.0,865.0,0.45,724.72,POINT (-74.99370295429532 39.9132286478478),-74.994,39.913
4.0,2.52,1.48,3227,0.0,0.0,0.0,0.0,348.0,0.45,724.72,POINT (-74.99370018377986 39.943460055452505),-74.994,39.943
1.0,0.85,0.15,875,0.0,0.0,0.0,0.0,120.0,0.45,724.72,POINT (-74.99369463017956 40.003922396266155),-74.994,40.004
1.0,0.36,0.64,265,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.9823497601965 39.308566165028076),-74.982,39.309
2.0,1.24,0.76,1351,0.0,0.0,0.0,0.0,212.0,0.45,724.72,POINT (-74.98230398349399 39.4899711768317),-74.982,39.49
2.0,1.6,0.4,1857,0.0,0.0,0.0,0.0,263.0,0.45,724.72,POINT (-74.98225779112933 39.67137051240086),-74.982,39.671
3.0,1.11,1.89,820,0.0,0.0,0.0,0.0,370.0,0.45,724.72,POINT (-74.98225005169753 39.701603182669395),-74.982,39.702
1.0,0.9,0.1,1189,0.0,0.0,0.0,0.0,4.0,0.45,724.72,POINT (-74.98223453776919 39.762068049510816),-74.982,39.762
7.0,5.21,1.79,6233,0.0,0.0,0.0,0.0,1092.0,0.45,724.72,POINT (-74.98221897695704 39.822532284559024),-74.982,39.823
6.0,1.43,4.57,1221,0.0,0.0,0.0,0.0,438.0,0.45,724.72,POINT (-74.98221117892034 39.8527641650867),-74.982,39.853
3.0,1.1,1.9,1030,0.0,0.0,0.0,0.0,257.0,0.45,724.72,POINT (-74.98219554748678 39.913227452002786),-74.982,39.913
3.0,3.18,-0.18,4833,0.0,0.0,0.0,0.0,90.0,0.45,724.72,POINT (-74.98218771405024 39.94345885833316),-74.982,39.943
2.0,0.86,1.14,661,0.0,0.0,0.0,0.0,240.0,0.45,724.72,POINT (-74.98217201163803 40.003921196594845),-74.982,40.004
2.0,2.39,-0.39,3566,0.0,0.0,64.0,64.0,64.0,0.45,724.72,POINT (-74.98197166939288 40.759646968588214),-74.982,40.76
4.0,0.6,3.4,583,0.0,0.0,0.0,0.0,63.0,0.45,724.72,POINT (-74.97070101859052 39.882993552294906),-74.971,39.883
6.0,0.36,5.64,107,0.0,0.0,0.0,0.0,96.0,0.45,724.72,POINT (-74.97068814169378 39.913225114231004),-74.971,39.913
3.0,0.77,2.23,688,0.0,0.0,0.0,0.0,151.0,0.45,724.72,POINT (-74.97067524533786 39.94345651807021),-74.971,39.943
2.0,2.0,0.0,2680,0.0,0.0,0.0,0.0,180.0,0.45,724.72,POINT (-74.97064939411715 40.00391885134301),-74.971,40.004
4.0,1.91,2.09,2225,0.0,0.0,0.0,0.0,333.0,0.45,724.72,POINT (-74.97063643918655 40.034149780719666),-74.971,40.034
2.0,1.5,0.5,2171,0.0,0.0,16.0,16.0,16.0,0.45,724.72,POINT (-74.9703195663486 40.759644560230335),-74.97,40.76
1.0,0.23,0.77,36,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.95958641265617 39.21785585632779),-74.96,39.218
2.0,0.55,1.45,89,0.0,0.0,0.0,0.0,265.0,0.45,724.72,POINT (-74.95942934261288 39.489965445591125),-74.959,39.49
1.0,1.52,-0.52,1998,0.0,0.0,0.0,0.0,124.0,0.45,724.72,POINT (-74.95930569626339 39.70159740844414),-74.959,39.702
3.0,1.51,1.49,2106,0.0,0.0,0.0,0.0,63.0,0.45,724.72,POINT (-74.95919866974658 39.8829900763016),-74.959,39.883
4.0,1.49,2.51,2094,0.0,0.0,0.0,0.0,50.0,0.45,724.72,POINT (-74.95918073757267 39.913221634532874),-74.959,39.913
9.0,1.94,7.06,124,0.0,0.0,0.0,0.0,1419.0,0.45,724.72,POINT (-74.95916277830017 39.94345303466401),-74.959,39.943
1.0,1.86,-0.86,2691,0.0,0.0,0.0,0.0,60.0,0.45,724.72,POINT (-74.95912677827666 40.00391536051104),-74.959,40.004
3.0,3.22,-0.22,4537,0.0,0.0,0.0,0.0,277.0,0.45,724.72,POINT (-74.95910873743395 40.03414628616995),-74.959,40.034
1.0,0.32,0.68,200,0.0,0.0,16.0,16.0,16.0,0.45,724.72,POINT (-74.95866746505786 40.759640975467036),-74.959,40.76
1.0,0.36,0.64,91,0.0,0.0,0.0,0.0,104.0,0.45,724.72,POINT (-74.94799202526323 39.489960892471125),-74.948,39.49
1.0,0.56,0.44,615,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.94787897921617 39.641127344865424),-74.948,39.641
7.0,2.08,4.92,1443,0.0,0.0,0.0,0.0,868.0,0.45,724.72,POINT (-74.94783352167354 39.70159282117545),-74.948,39.702
2.0,1.28,0.72,1760,0.0,0.0,0.0,0.0,42.0,0.45,724.72,POINT (-74.94771927599463 39.85275374821225),-74.948,39.853
2.0,0.88,1.12,1100,0.0,0.0,0.0,0.0,34.0,0.45,724.72,POINT (-74.9476733357798 39.91321701290895),-74.948,39.913
9.0,0.91,8.09,342,0.0,0.0,0.0,0.0,441.0,0.45,724.72,POINT (-74.94765031359465 39.94344840811517),-74.948,39.943
1.0,1.58,-0.58,2336,0.0,0.0,6.0,6.0,6.0,0.45,724.72,POINT (-74.9473243224649 40.36667132425128),-74.947,40.367
2.0,1.15,0.85,1187,0.0,0.0,0.0,0.0,219.0,0.45,724.72,POINT (-74.93701590282309 38.97595991590883),-74.937,38.976
4.0,1.13,2.87,702,0.0,0.0,0.0,0.0,444.0,0.45,724.72,POINT (-74.93698909907637 39.006196192116676),-74.937,39.006
1.0,0.97,0.03,1032,0.0,0.0,0.0,0.0,147.0,0.45,724.72,POINT (-74.9369622550149 39.036432311160276),-74.937,39.036
1.0,0.48,0.52,481,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.93641680433969 39.64112163635396),-74.936,39.641
4.0,1.43,2.57,844,0.0,0.0,0.0,0.0,628.0,0.45,724.72,POINT (-74.93627785428099 39.79228411229537),-74.936,39.792
4.0,1.06,2.94,1281,0.0,0.0,0.0,0.0,96.0,0.45,724.72,POINT (-74.93616593697153 39.91321124936002),-74.936,39.913
2.0,0.99,1.01,1318,0.0,0.0,0.0,0.0,18.0,0.45,724.72,POINT (-74.93613785187878 39.94344263842447),-74.936,39.943
3.0,1.83,1.17,1228,0.0,0.0,0.0,0.0,769.0,0.45,724.72,POINT (-74.9361097243373 39.97367386935039),-74.936,39.974
4.0,1.09,2.91,248,0.0,0.0,0.0,0.0,644.0,0.45,724.72,POINT (-74.92569331921727 38.94571680927046),-74.926,38.946
2.0,1.08,0.92,926,0.0,0.0,0.0,0.0,294.0,0.45,724.72,POINT (-74.92566173106123 38.975953235447925),-74.926,38.976
1.0,0.88,0.12,873,0.0,0.0,0.0,0.0,147.0,0.45,724.72,POINT (-74.9255984121584 39.03642561636053),-74.926,39.036
2.0,0.57,1.43,350,0.0,0.0,0.0,0.0,155.0,0.45,724.72,POINT (-74.9250849446138 39.52018200386649),-74.925,39.52
4.0,1.77,2.23,1557,0.0,0.0,0.0,0.0,550.0,0.45,724.72,POINT (-74.92479063445442 39.79227723619325),-74.925,39.792
1.0,0.79,0.21,879,0.0,0.0,0.0,0.0,75.0,0.45,724.72,POINT (-74.92475768602311 39.82250925018899),-74.925,39.823
1.0,0.42,0.58,326,0.0,0.0,0.0,0.0,37.0,0.45,724.72,POINT (-74.92472468782681 39.85274110615607),-74.925,39.853
2.0,1.22,0.78,1408,0.0,0.0,0.0,0.0,165.0,0.45,724.72,POINT (-74.92469163978181 39.88297280406515),-74.925,39.883
4.0,1.68,2.32,2325,0.0,0.0,0.0,0.0,96.0,0.45,724.72,POINT (-74.92465854180423 39.91320434388705),-74.925,39.913
8.0,2.15,5.85,1274,0.0,0.0,0.0,0.0,1019.0,0.45,724.72,POINT (-74.92459219571484 39.97366694915376),-74.925,39.974
1.0,0.39,0.61,228,0.0,0.0,0.0,0.0,60.0,0.45,724.72,POINT (-74.92452564888337 40.03412892172657),-74.925,40.034
1.0,0.66,0.34,730,0.0,0.0,0.0,0.0,39.0,0.45,724.72,POINT (-74.9143439761881 38.9457090324402),-74.914,38.946
2.0,0.36,1.64,102,0.0,0.0,0.0,0.0,100.0,0.45,724.72,POINT (-74.9143075633808 38.9759454502732),-74.914,38.976
1.0,0.28,0.72,92,0.0,0.0,0.0,0.0,36.0,0.45,724.72,POINT (-74.91427109581369 39.006181710963155),-74.914,39.006
5.0,2.13,2.87,2116,1.0,0.0,0.0,0.0,579.0,0.45,724.72,POINT (-74.91318930416674 39.88296476523736),-74.913,39.883
2.0,0.43,1.57,19,0.0,0.0,0.0,0.0,202.0,0.45,724.72,POINT (-74.91307467140417 39.973658884599466),-74.913,39.974
3.0,1.48,1.52,1817,0.0,0.0,0.0,0.0,179.0,0.45,724.72,POINT (-74.91299796047157 40.03412083998395),-74.913,40.034
1.0,1.08,-0.08,1445,0.0,0.0,28.0,28.0,28.0,0.45,724.72,POINT (-74.91295951798503 40.06435158033372),-74.913,40.064
1.0,0.29,0.71,90,0.0,0.0,0.0,0.0,50.0,0.45,724.72,POINT (-74.90295340040521 38.97593656038592),-74.903,38.976
1.0,0.48,0.52,213,0.0,0.0,0.0,0.0,147.0,0.45,724.72,POINT (-74.90287073935548 39.03640890550743),-74.903,39.036
2.0,0.31,1.69,35,0.0,0.0,0.0,0.0,93.0,0.45,724.72,POINT (-74.90155715206392 39.97364967568888),-74.902,39.974
1.0,0.45,0.55,358,0.0,0.0,0.0,0.0,50.0,0.45,724.72,POINT (-74.8915531114013 39.00616280621934),-74.892,39.006
4.0,1.55,2.45,1357,0.0,0.0,0.0,0.0,471.0,0.45,724.72,POINT (-74.89037697639468 39.76201764275171),-74.89,39.762
4.0,1.43,2.57,1211,0.0,0.0,0.0,0.0,446.0,0.45,724.72,POINT (-74.89003963835262 39.973639322423544),-74.89,39.974
8.0,2.1,5.9,2680,0.0,0.0,8.0,8.0,266.0,0.45,724.72,POINT (-74.88994259927036 40.03410123611434),-74.89,40.034
1.0,0.86,0.14,1018,0.0,0.0,57.0,57.0,57.0,0.45,724.72,POINT (-74.88895588851048 40.63868552064132),-74.889,40.639
2.0,0.95,1.05,1096,0.0,0.0,0.0,0.0,100.0,0.45,724.72,POINT (-74.88019412782496 39.00615169500486),-74.88,39.006
3.0,0.64,2.36,138,0.0,0.0,0.0,0.0,320.0,0.45,724.72,POINT (-74.8793682048307 39.489909948814805),-74.879,39.49
1.0,0.24,0.76,80,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.87915859651774 39.610843208232076),-74.879,39.611
1.0,0.74,0.26,621,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.87889480235162 39.76200623056772),-74.879,39.762
3.0,3.15,-0.15,4656,0.0,0.0,0.0,0.0,152.0,0.45,724.72,POINT (-74.87852213092884 39.973627824805206),-74.879,39.974
3.0,2.44,0.56,3738,0.0,1.0,0.0,0.0,18.0,0.45,724.72,POINT (-74.87841492780251 40.034089713990646),-74.878,40.034
2.0,1.67,0.33,788,0.0,0.0,0.0,0.0,856.0,0.45,724.72,POINT (-74.86883515083443 39.006139477897705),-74.869,39.006
3.0,1.07,1.93,220,0.0,0.0,0.0,0.0,636.0,0.45,724.72,POINT (-74.86793092135359 39.48989752072923),-74.868,39.49
5.0,1.55,3.45,737,0.0,0.0,0.0,0.0,785.0,0.45,724.72,POINT (-74.86747057048306 39.731761407332264),-74.867,39.732
3.0,1.24,1.76,1476,0.0,0.0,0.0,0.0,152.0,0.45,724.72,POINT (-74.86700463045115 39.97361518283579),-74.867,39.974
1.0,0.51,0.49,531,0.0,0.0,0.0,0.0,9.0,0.45,724.72,POINT (-74.86694599120779 40.003846193081344),-74.867,40.004
7.0,2.62,4.38,2759,0.0,0.0,0.0,0.0,662.0,0.45,724.72,POINT (-74.86682844659072 40.06430773879406),-74.867,40.064
5.0,1.55,3.45,927,0.0,0.0,0.0,0.0,687.0,0.45,724.72,POINT (-74.85741546290222 39.03636219882917),-74.857,39.036
1.0,1.07,-0.07,1430,0.0,0.0,0.0,0.0,26.0,0.45,724.72,POINT (-74.85548713757811 39.973601396517445),-74.855,39.974
1.0,1.32,-0.32,1837,0.0,0.0,32.0,32.0,32.0,0.45,724.72,POINT (-74.85535960643632 40.03406322937522),-74.855,40.034
8.0,2.44,5.56,2212,0.0,0.0,0.0,0.0,786.0,0.45,724.72,POINT (-74.85529569619551 40.06429390838149),-74.855,40.064
1.0,0.47,0.53,335,0.0,0.0,0.0,0.0,80.0,0.45,724.72,POINT (-74.84605166184404 39.03634775446807),-74.846,39.036
1.0,0.41,0.59,75,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.84458416094583 39.70150053127317),-74.845,39.702
3.0,0.8,2.2,631,0.0,0.0,0.0,0.0,203.0,0.45,724.72,POINT (-74.84396965296827 39.973586465852456),-74.844,39.974
2.0,0.76,1.24,563,0.0,0.0,0.0,0.0,202.0,0.45,724.72,POINT (-74.84376295410547 40.06427892996223),-74.844,40.064
2.0,1.57,0.43,2042,0.0,0.0,0.0,0.0,142.0,0.45,724.72,POINT (-74.84327699560549 40.27588913659123),-74.843,40.276
1.0,0.62,0.38,723,0.0,0.0,8.0,8.0,8.0,0.45,724.72,POINT (-74.84200347484614 40.81999397819169),-74.842,40.82
2.0,0.72,1.28,515,0.0,0.0,0.0,0.0,192.0,0.45,724.72,POINT (-74.83461736700023 39.06656805753981),-74.835,39.067
1.0,0.6,0.4,659,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.83454675867168 39.09680375472216),-74.835,39.097
1.0,0.92,0.08,1180,0.0,0.0,0.0,0.0,26.0,0.45,724.72,POINT (-74.83245217728019 39.97357039084336),-74.832,39.974
1.0,0.31,0.69,14,0.0,0.0,0.0,0.0,101.0,0.45,724.72,POINT (-74.83230431823468 40.03403215761755),-74.832,40.034
2.0,0.74,1.26,41,0.0,0.0,0.0,0.0,449.0,0.45,724.72,POINT (-74.83215601165855 40.0944932911118),-74.832,40.094
2.0,0.66,1.34,729,0.0,0.0,0.0,0.0,38.0,0.45,724.72,POINT (-74.83178327730953 40.245643352775744),-74.832,40.246
3.0,0.83,2.17,615,0.0,0.0,0.0,0.0,238.0,0.45,724.72,POINT (-74.83170839155636 40.27587288967544),-74.832,40.276
1.0,0.21,0.79,35,0.0,0.0,8.0,8.0,8.0,0.45,724.72,POINT (-74.83034086614326 40.81997741799633),-74.83,40.82
1.0,0.56,0.44,513,0.0,0.0,0.0,0.0,61.0,0.45,724.72,POINT (-74.82317327516783 39.09678706048045),-74.823,39.097
1.0,0.21,0.79,20,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.82195031246548 39.58053650429981),-74.822,39.581
1.0,0.39,0.61,47,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.82171770763422 39.67123502905903),-74.822,39.671
3.0,0.64,2.36,523,0.0,0.0,0.0,0.0,128.0,0.45,724.72,POINT (-74.82093471117241 39.973553171492846),-74.821,39.974
5.0,0.58,4.42,133,0.0,0.0,8.0,10.0,271.0,0.45,724.72,POINT (-74.8207766882225 40.0340149015668),-74.821,40.034
1.0,0.54,0.46,486,0.0,0.0,0.0,0.0,60.0,0.45,724.72,POINT (-74.82061818697886 40.09447599829678),-74.821,40.094
3.0,0.9,2.1,616,0.0,0.0,0.0,0.0,297.0,0.45,724.72,POINT (-74.82053875649113 40.12470630908716),-74.821,40.125
2.0,0.31,1.69,161,0.0,0.0,0.0,0.0,26.0,0.45,724.72,POINT (-74.82021983068746 40.245625967768106),-74.82,40.246
4.0,0.78,3.22,391,0.0,0.0,0.0,0.0,306.0,0.45,724.72,POINT (-74.81179980141978 39.09676925679689),-74.812,39.097
2.0,0.36,1.64,212,0.0,0.0,0.0,0.0,42.0,0.45,724.72,POINT (-74.81139640655377 39.2479451965109),-74.811,39.248
1.0,0.37,0.63,264,0.0,0.0,24.0,24.0,24.0,0.45,724.72,POINT (-74.8094172553035 39.97353480780381),-74.809,39.974
2.0,1.05,0.95,498,0.0,0.0,31.0,31.0,483.0,0.45,724.72,POINT (-74.80908037260741 40.09445755626106),-74.809,40.094
5.0,1.63,3.37,1437,0.0,0.0,0.0,0.0,498.0,0.45,724.72,POINT (-74.80899583323466 40.124687847422),-74.809,40.125
8.0,2.5,5.5,2132,0.0,0.0,0.0,0.0,879.0,0.45,724.72,POINT (-74.80865639446138 40.245607427413034),-74.809,40.246
1.0,0.32,0.68,147,0.0,0.0,0.0,0.0,48.0,0.45,724.72,POINT (-74.80857121335947 40.275836926109946),-74.809,40.276
5.0,1.43,3.57,1117,0.0,0.0,0.0,0.0,487.0,0.45,724.72,POINT (-74.80068146215903 39.00604295163435),-74.801,39.006
3.0,0.73,2.27,114,0.0,0.0,0.0,0.0,405.0,0.45,724.72,POINT (-74.80042633805499 39.09675034367438),-74.8,39.097
3.0,2.01,0.99,2122,0.0,0.0,0.0,0.0,471.0,0.45,724.72,POINT (-74.79887117046614 39.6409649151528),-74.799,39.641
3.0,1.94,1.06,2473,0.0,0.0,26.0,26.0,235.0,0.45,724.72,POINT (-74.79781070236923 40.003746203629035),-74.798,40.004
5.0,1.07,3.93,497,0.0,0.0,0.0,0.0,501.0,0.45,724.72,POINT (-74.79745292096804 40.12466823531607),-74.797,40.125
4.0,1.6,2.4,1022,0.0,0.0,0.0,0.0,678.0,0.45,724.72,POINT (-74.79709296929994 40.24558773171368),-74.797,40.246
4.0,0.8,3.2,674,0.0,0.0,0.0,0.0,183.0,0.45,724.72,POINT (-74.79700264055128 40.27581720946634),-74.797,40.276
1.0,0.65,0.35,660,0.0,0.0,0.0,0.0,61.0,0.45,724.72,POINT (-74.7968215724327 40.336275689165056),-74.797,40.336
1.0,0.64,0.36,547,0.0,0.0,0.0,0.0,110.0,0.45,724.72,POINT (-74.78932254875208 39.00602299334515),-74.789,39.006
1.0,0.22,0.78,37,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.7877782404354 39.52001243620779),-74.788,39.52
1.0,0.87,0.13,995,0.0,0.0,0.0,0.0,79.0,0.45,724.72,POINT (-74.78740909264118 39.640944503530264),-74.787,39.641
1.0,1.88,-0.88,2782,0.0,0.0,0.0,0.0,34.0,0.45,724.72,POINT (-74.78638237691642 39.97349464742276),-74.786,39.973
2.0,1.96,0.04,2660,0.0,0.0,0.0,0.0,163.0,0.45,724.72,POINT (-74.78628819089555 40.00372552927348),-74.786,40.004
1.0,0.5,0.5,298,0.0,0.0,0.0,0.0,119.0,0.45,724.72,POINT (-74.78591002035539 40.12464747277269),-74.786,40.125
9.0,4.24,4.76,4302,0.0,0.0,0.0,0.0,1248.0,0.45,724.72,POINT (-74.78552955587175 40.24556688067336),-74.786,40.246
7.0,1.57,5.43,1254,0.0,0.0,0.0,0.0,542.0,0.45,724.72,POINT (-74.78543407949631 40.275796336253215),-74.785,40.276
2.0,0.86,1.14,902,0.0,0.0,0.0,0.0,122.0,0.45,724.72,POINT (-74.78533845852915 40.30602563322034),-74.785,40.306
2.0,0.45,1.55,132,0.0,0.0,0.0,0.0,158.0,0.45,724.72,POINT (-74.77604450942623 39.61069020399579),-74.776,39.611
2.0,1.14,0.86,1140,0.0,0.0,0.0,0.0,238.0,0.45,724.72,POINT (-74.77436713206083 40.12462555979537),-74.774,40.125
2.0,2.25,-0.25,368,0.0,0.0,0.0,0.0,1558.0,0.45,724.72,POINT (-74.77406662669799 40.21531528351103),-74.774,40.215
9.0,3.51,5.49,4286,0.0,0.0,0.0,0.0,645.0,0.45,724.72,POINT (-74.77396615484547 40.24554487429562),-74.774,40.246
1.0,0.23,0.77,63,0.0,0.0,12.0,12.0,12.0,0.45,724.72,POINT (-74.77129972144401 41.03145848745758),-74.771,41.031
1.0,0.37,0.63,271,1.0,0.0,23.0,23.0,23.0,0.45,724.72,POINT (-74.771195049402 41.06168378684256),-74.771,41.062
1.0,0.2,0.8,4,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.76550275344479 39.33856585304811),-74.766,39.339
1.0,0.45,0.55,138,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.76458744311483 39.610667554581454),-74.765,39.611
1.0,0.24,0.76,9,0.0,0.0,0.0,0.0,51.0,0.45,724.72,POINT (-74.76334754738727 39.9734499097272),-74.763,39.973
21.0,12.99,8.01,5161,0.0,0.0,0.0,0.0,8170.0,0.45,724.72,POINT (-74.7625083785435 40.21529214640789),-74.763,40.215
2.0,1.27,0.73,1414,0.0,0.0,0.0,0.0,206.0,0.45,724.72,POINT (-74.76240276688975 40.24552171258417),-74.762,40.246
2.0,1.59,0.41,2053,0.0,0.0,0.0,0.0,155.0,0.45,724.72,POINT (-74.76229699532514 40.27575112013269),-74.762,40.276
2.0,0.23,1.77,46,0.0,0.0,18.0,18.0,18.0,0.45,724.72,POINT (-74.75970978730138 41.001209244754875),-74.76,41.001
3.0,1.43,1.57,1982,0.0,0.0,55.0,55.0,55.0,0.45,724.72,POINT (-74.75948990109517 41.061659952388624),-74.759,41.062
2.0,0.44,1.56,226,0.0,0.0,0.0,0.0,108.0,0.45,724.72,POINT (-74.75503718451175 39.06642804976528),-74.755,39.066
2.0,0.24,1.76,58,0.0,0.0,0.0,0.0,21.0,0.45,724.72,POINT (-74.75419609539671 39.30830801511042),-74.754,39.308
1.0,0.41,0.59,66,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.75313039006527 39.610643775390855),-74.753,39.611
1.0,0.29,0.71,82,0.0,0.0,0.0,0.0,51.0,0.45,724.72,POINT (-74.75183015259074 39.97342582439577),-74.752,39.973
3.0,0.47,2.53,15,0.0,0.0,0.0,0.0,238.0,0.45,724.72,POINT (-74.75128139508242 40.124578282553834),-74.751,40.125
19.0,12.65,6.35,11961,0.0,0.0,0.0,0.0,4462.0,0.45,724.72,POINT (-74.75095014410488 40.21526785520243),-74.751,40.215
10.0,3.7,6.3,3573,0.0,0.0,0.0,0.0,1160.0,0.45,724.72,POINT (-74.7508393926732 40.24549739554293),-74.751,40.245
1.0,0.2,0.8,16,0.0,0.0,12.0,12.0,12.0,0.45,724.72,POINT (-74.74801535452711 41.00118427432062),-74.748,41.001
6.0,1.07,4.93,1326,0.0,0.0,84.0,84.0,84.0,0.45,724.72,POINT (-74.7477847671793 41.06163492904832),-74.748,41.062
1.0,0.27,0.73,38,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-74.74366863599536 39.06640361569174),-74.744,39.066
1.0,0.37,0.63,214,0.0,0.0,0.0,0.0,51.0,0.45,724.72,POINT (-74.74031277198428 39.973400594747226),-74.74,39.973
11.0,10.29,0.71,13664,1.0,0.0,0.0,0.0,1625.0,0.45,724.72,POINT (-74.73939192404963 40.215242409898735),-74.739,40.215
11.0,4.31,6.69,4376,0.0,0.0,0.0,0.0,1269.0,0.45,724.72,POINT (-74.73927603286445 40.245471923176005),-74.739,40.245
3.0,2.07,0.93,2528,0.0,0.0,0.0,0.0,320.0,0.45,724.72,POINT (-74.73915996620414 40.275701277779035),-74.739,40.276
1.0,0.23,0.77,67,0.0,0.0,6.0,6.0,6.0,0.45,724.72,POINT (-74.73644130610687 40.970932578894875),-74.736,40.971
1.0,0.21,0.79,25,0.0,0.0,12.0,12.0,12.0,0.45,724.72,POINT (-74.7360796483547 41.06160871682597),-74.736,41.062
1.0,0.3,0.7,96,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-74.73218581105317 39.09661356690954),-74.732,39.097
1.0,0.44,0.56,419,0.0,0.0,0.0,0.0,6.0,0.45,724.72,POINT (-74.7318419064316 39.187319102166754),-74.732,39.187
1.0,0.75,0.25,922,0.0,0.0,0.0,0.0,15.0,0.45,724.72,POINT (-74.7308008289818 39.45942719234577),-74.731,39.459
1.0,0.42,0.58,99,0.0,0.0,0.0,0.0,157.0,0.45,724.72,POINT (-74.73033357946498 39.58036001666783),-74.73,39.58
1.0,0.68,0.32,740,0.0,0.0,0.0,0.0,51.0,0.45,724.72,POINT (-74.72879540622637 39.973374220785836),-74.729,39.973
3.0,4.49,-1.49,5842,0.0,0.0,0.0,0.0,681.0,0.45,724.72,POINT (-74.72783371904525 40.21521581050115),-74.728,40.215
1.0,1.02,-0.02,1092,0.0,0.0,0.0,0.0,160.0,0.45,724.72,POINT (-74.72771268813213 40.24544529548771),-74.728,40.245
6.0,2.22,3.78,1596,0.0,0.0,0.0,0.0,910.0,0.45,724.72,POINT (-74.72759147396185 40.27567462177519),-74.728,40.276
4.0,1.21,2.79,830,0.0,0.0,0.0,0.0,448.0,0.45,724.72,POINT (-74.72747007622282 40.305903789336156),-74.727,40.306
